name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,2806,261145473,,apartments,,,"POLYGON ((-122.4324729 37.7664542, -122.4324877 37.7666386, -122.4324883 37.7666469, -122.4324062 37.766651, -122.4324048 37.7666331, -122.4323979 37.7665479, -122.4323894 37.7664414, -122.4324715 37.7664373, -122.4324729 37.7664542))",POINT (-122.4324389 37.7665441),169.1,1820.2
,2807,261145477,,apartments,,,"POLYGON ((-122.4325788 37.766634, -122.4324877 37.7666386, -122.4324729 37.7664542, -122.432564 37.7664496, -122.4325788 37.766634))",POINT (-122.4325258 37.7665441),164.6,1772.3
,2808,261145478,,terrace,,,"POLYGON ((-122.4326828 37.7664737, -122.4326869 37.7665253, -122.4326732 37.766526, -122.4326794 37.7666037, -122.4326754 37.7666039, -122.4326763 37.7666153, -122.4326157 37.7666183, -122.4326148 37.7666069, -122.4325904 37.7666082, -122.4325834 37.7665204, -122.4325965 37.7665198, -122.4325932 37.7664781, -122.4326828 37.7664737))",POINT (-122.4326352 37.7665446),121.5,1307.3
,2809,261145481,,apartments,,,"POLYGON ((-122.432823 37.7664469, -122.4328355 37.7666024, -122.4327945 37.7666045, -122.4327941 37.7665994, -122.4327406 37.7666021, -122.432741 37.7666072, -122.432705 37.766609, -122.4327043 37.7666004, -122.4326966 37.7666008, -122.4326893 37.7665099, -122.4327052 37.7665091, -122.4327017 37.7664661, -122.4326859 37.7664669, -122.4326818 37.7664161, -122.43282 37.7664091, -122.432823 37.7664469))",POINT (-122.4327604 37.7665086),252.6,2719.4
,2810,261145483,,apartments,,,"POLYGON ((-122.4328938 37.7664433, -122.432908 37.7666203, -122.4328372 37.7666239, -122.4328355 37.7666024, -122.432823 37.7664469, -122.4328938 37.7664433))",POINT (-122.4328655 37.7665336),123.1,1324.7
,2811,261145485,,yes,,,"POLYGON ((-122.4323862 37.7664733, -122.432346 37.7664753, -122.4323455 37.7664682, -122.4323193 37.7664695, -122.4323171 37.7664425, -122.4322999 37.7664433, -122.4322912 37.7663356, -122.4323346 37.7663334, -122.4323397 37.7663331, -122.4323748 37.7663314, -122.4323862 37.7664733))",POINT (-122.4323403 37.7664003),108.4,1166.5
,2812,261145487,,yes,,,"POLYGON ((-122.4330657 37.766259, -122.4331155 37.7662563, -122.4331177 37.7662819, -122.4331379 37.7662808, -122.4331407 37.7663127, -122.4331205 37.7663138, -122.4331208 37.7663177, -122.4330699 37.7663205, -122.4330705 37.7663273, -122.4329765 37.7663324, -122.4329759 37.7663259, -122.4328705 37.7663316, -122.432866 37.76628, -122.4329714 37.7662743, -122.4329706 37.7662642, -122.4330657 37.766259))",POINT (-122.4330048 37.7662968),153.0,1646.7
,2813,261145488,,yes,,,"POLYGON ((-122.4329462 37.766539, -122.4332007 37.7665253, -122.4332072 37.7666002, -122.433054 37.7666085, -122.4330548 37.7666181, -122.4330153 37.7666203, -122.4330146 37.7666115, -122.432991 37.7666128, -122.4329918 37.7666217, -122.4329525 37.7666238, -122.4329517 37.7666151, -122.4329484 37.7666153, -122.4329479 37.7666092, -122.4329225 37.7666105, -122.4329166 37.7665432, -122.4329421 37.7665418, -122.4329418 37.7665393, -122.4329462 37.766539))",POINT (-122.4330608 37.7665719),215.0,2314.3
,2814,261145490,,yes,,,"POLYGON ((-122.4314678 37.7665624, -122.431249 37.7665735, -122.4312465 37.7665681, -122.431246 37.7665462, -122.4312511 37.7665431, -122.4312364 37.7665346, -122.4312362 37.7665185, -122.4312472 37.7665132, -122.4312469 37.7665038, -122.431234 37.7664963, -122.431233 37.7664809, -122.4312424 37.7664745, -122.4312372 37.7664724, -122.4312356 37.7664479, -122.4312417 37.7664475, -122.4312415 37.7664379, -122.4316057 37.7664196, -122.4316167 37.7665548, -122.4314678 37.7665624))",POINT (-122.4314258 37.7664966),494.0,5317.0
,2815,261145492,,yes,,,"POLYGON ((-122.4330705 37.7663273, -122.4331852 37.7663211, -122.4331912 37.7663908, -122.4329407 37.7664044, -122.4329347 37.7663346, -122.4329765 37.7663324, -122.4330705 37.7663273))",POINT (-122.4330629 37.7663627),170.8,1838.2
,2816,261145494,,yes,,,"POLYGON ((-122.4331912 37.7663908, -122.4331972 37.7664592, -122.4329405 37.7664731, -122.4329364 37.7664733, -122.4329305 37.7664049, -122.4329407 37.7664044, -122.4331912 37.7663908))",POINT (-122.4330638 37.7664321),174.9,1882.6
,2817,261145495,,yes,,,"POLYGON ((-122.4331972 37.7664592, -122.4332026 37.7664589, -122.4332083 37.7665248, -122.4332007 37.7665253, -122.4329462 37.766539, -122.4329405 37.7664731, -122.4331972 37.7664592))",POINT (-122.4330744 37.766499),169.6,1826.0
,2818,261145497,,yes,,,"POLYGON ((-122.4316233 37.7666635, -122.4316256 37.7666922, -122.4315219 37.7666974, -122.4315164 37.7666295, -122.4315379 37.7666285, -122.4315357 37.766602, -122.431618 37.7665979, -122.4316233 37.7666635))",POINT (-122.4315726 37.7666496),90.6,974.9
,2819,261145499,,yes,,,"POLYGON ((-122.4331582 37.7661527, -122.4331642 37.7662221, -122.4331805 37.7662212, -122.4331832 37.7662526, -122.4331155 37.7662563, -122.4330657 37.766259, -122.433057 37.7661582, -122.4331582 37.7661527))",POINT (-122.4331149 37.7662074),105.3,1133.8
,2820,261145500,,apartments,,,"POLYGON ((-122.4314996 37.7666568, -122.4314751 37.7666581, -122.4314795 37.7667126, -122.4312612 37.7667237, -122.431249 37.7665735, -122.4314678 37.7665624, -122.4314712 37.7666044, -122.4314952 37.7666031, -122.4314996 37.7666568))",POINT (-122.431369 37.7666425),333.1,3586.0
,2821,261145502,,apartments,,,"POLYGON ((-122.4330372 37.7659674, -122.4330916 37.7659644, -122.4330907 37.7659541, -122.4331271 37.7659521, -122.433128 37.7659625, -122.4331467 37.7659615, -122.4331596 37.7661098, -122.4330501 37.7661158, -122.4330372 37.7659674))",POINT (-122.4330986 37.7660368),163.2,1756.6
Amasia Hide's Sushi Bar,2822,261247447,,restaurant,,,"POLYGON ((-122.4332211 37.7668325, -122.4329847 37.7668457, -122.4329834 37.7668315, -122.4329684 37.7668323, -122.4329682 37.7668294, -122.4329596 37.7668299, -122.4329569 37.7667997, -122.4329658 37.7667992, -122.4329655 37.7667955, -122.4329813 37.7667946, -122.4329791 37.7667693, -122.4330172 37.7667672, -122.4330164 37.7667577, -122.4330655 37.766755, -122.4330663 37.7667638, -122.4331914 37.7667568, -122.4332016 37.7667489, -122.4332137 37.7667477, -122.4332244 37.7667517, -122.4332292 37.766758, -122.4332299 37.7667653, -122.4332266 37.7667745, -122.4332164 37.7667803, -122.4332211 37.7668325))",POINT (-122.4330961 37.7667994),195.6,2105.6
,2823,261247448,,apartments,,,"POLYGON ((-122.4315293 37.767501, -122.4315219 37.7675008, -122.4315138 37.7675081, -122.4314934 37.7675091, -122.431486 37.7675035, -122.4314588 37.767505, -122.4314505 37.7675125, -122.4314281 37.7675131, -122.4314237 37.7675071, -122.4313901 37.767509, -122.4313782 37.7675162, -122.4313597 37.7675175, -122.4313526 37.7675111, -122.4313327 37.7675123, -122.4313316 37.7675003, -122.4313244 37.7674946, -122.4313248 37.7674777, -122.4313302 37.7674722, -122.4313289 37.7674581, -122.4313224 37.7674519, -122.4313208 37.7674378, -122.4313266 37.7674329, -122.4313167 37.7673381, -122.4313098 37.7673311, -122.4313088 37.7673162, -122.4313141 37.7673093, -122.4313129 37.7672961, -122.4313052 37.7672896, -122.4313054 37.7672756, -122.4313106 37.7672709, -122.4313098 37.7672624, -122.4315052 37.7672513, -122.4315074 37.7672751, -122.4315134 37.7673408, -122.4314924 37.767342, -122.4314984 37.7674077, -122.4315207 37.7674064, -122.4315217 37.7674178, -122.4315293 37.767501))",POINT (-122.4314161 37.7673835),476.9,5133.6
,2824,261247449,,apartments,,,"POLYGON ((-122.431534 37.7668581, -122.4316427 37.766852, -122.4316492 37.7669252, -122.4315406 37.7669313, -122.431534 37.7668581))",POINT (-122.4315916 37.7668916),77.7,836.8
,2825,261247450,,apartments,,,"POLYGON ((-122.4315262 37.7669318, -122.4312775 37.7669457, -122.4312721 37.7668855, -122.4312753 37.7668724, -122.431283 37.7668666, -122.4312931 37.7668642, -122.4313057 37.7668656, -122.4313109 37.7668716, -122.4313371 37.7668702, -122.4313365 37.7668627, -122.4313817 37.7668602, -122.4313823 37.7668676, -122.4314429 37.7668643, -122.4314422 37.7668561, -122.4314888 37.7668535, -122.4314895 37.7668617, -122.4315198 37.76686, -122.4315262 37.7669318))",POINT (-122.4313982 37.7669009),184.3,1984.1
,2826,261247451,,apartments,,,"POLYGON ((-122.4316492 37.7669252, -122.4316427 37.766852, -122.4316421 37.7668461, -122.4317284 37.7668412, -122.4317304 37.7668637, -122.4317413 37.7669854, -122.4317436 37.7670113, -122.4317366 37.7670182, -122.4317129 37.7670195, -122.431701 37.7670138, -122.4316944 37.767014, -122.4316861 37.767021, -122.4316657 37.7670222, -122.4316579 37.7670148, -122.4316567 37.7670016, -122.4316619 37.7669942, -122.431656 37.7669937, -122.4316536 37.7669664, -122.4316697 37.7669655, -122.4316668 37.7669333, -122.43165 37.7669343, -122.4316492 37.7669252))",POINT (-122.4316945 37.76693),141.9,1526.9
,2827,261247452,,apartments,,,"POLYGON ((-122.4317304 37.7668637, -122.4318061 37.7668595, -122.4318137 37.7669452, -122.4318336 37.7669441, -122.4318369 37.7669803, -122.431817 37.7669814, -122.4318211 37.767028, -122.4317632 37.7670312, -122.4317619 37.7670159, -122.4317548 37.7670163, -122.431752 37.7669848, -122.4317413 37.7669854, -122.4317304 37.7668637))",POINT (-122.4317797 37.7669437),126.4,1360.2
,2828,261247453,,yes,,,"POLYGON ((-122.4318336 37.7669441, -122.4318267 37.766867, -122.4318381 37.7668561, -122.4319033 37.7668524, -122.4319039 37.7668596, -122.4319143 37.7669752, -122.4319032 37.7669758, -122.4319076 37.7670256, -122.4318412 37.7670293, -122.4318369 37.7669803, -122.4318336 37.7669441))",POINT (-122.4318708 37.7669387),125.5,1350.4
,2829,261247454,,apartments,,,"POLYGON ((-122.4319143 37.7669752, -122.4319039 37.7668596, -122.4319106 37.7668526, -122.4319267 37.7668517, -122.4319343 37.7668579, -122.4319415 37.7668499, -122.4319637 37.7668493, -122.4319708 37.7668558, -122.4319778 37.7668554, -122.431985 37.7669358, -122.4319951 37.7669352, -122.4319983 37.7669712, -122.4319882 37.7669718, -122.4319933 37.7670287, -122.4319314 37.7670322, -122.4319262 37.7669745, -122.4319143 37.7669752))",POINT (-122.4319509 37.7669387),126.2,1358.0
,2830,261247455,,apartments,,,"POLYGON ((-122.4320774 37.7668434, -122.4320763 37.766831, -122.4321587 37.7668264, -122.4321655 37.7669021, -122.4321714 37.7669688, -122.4321584 37.7669696, -122.4321608 37.7669962, -122.4321062 37.7669992, -122.4321038 37.7669723, -122.432089 37.7669731, -122.4320774 37.7668434))",POINT (-122.4321248 37.7669092),129.4,1393.2
,2831,261247456,,apartments,,,"POLYGON ((-122.4321714 37.7669688, -122.4321655 37.7669021, -122.4321737 37.7669017, -122.4321699 37.7668595, -122.4322485 37.7668551, -122.4322614 37.7669992, -122.4322086 37.7670021, -122.4322061 37.7669736, -122.432172 37.7669755, -122.4321714 37.7669688))",POINT (-122.4322147 37.7669259),109.6,1179.5
,2832,261247457,,apartments,,,"POLYGON ((-122.4322614 37.7669992, -122.4322485 37.7668551, -122.4322482 37.7668514, -122.4323693 37.7668446, -122.4323839 37.7670083, -122.4323877 37.7670502, -122.432323 37.7670539, -122.4323191 37.7670098, -122.4322627 37.7670129, -122.4322614 37.7669992))",POINT (-122.4323207 37.7669416),219.7,2365.2
,2833,261247458,,apartments,,,"POLYGON ((-122.4323693 37.7668446, -122.4324269 37.7668414, -122.4324363 37.7669472, -122.4324415 37.7670051, -122.4323839 37.7670083, -122.4323693 37.7668446))",POINT (-122.4324054 37.7669248),92.7,997.8
,2834,261247459,,terrace,,,"POLYGON ((-122.4324269 37.7668414, -122.4325148 37.7668365, -122.4325243 37.7669422, -122.4324363 37.7669472, -122.4324269 37.7668414))",POINT (-122.4324756 37.7668918),91.7,986.6
,2835,261247460,,terrace,,,"POLYGON ((-122.4325148 37.7668365, -122.4326029 37.7668315, -122.4326124 37.7669373, -122.4325243 37.7669422, -122.4325148 37.7668365))",POINT (-122.4325636 37.7668869),91.2,981.5
,2836,261247461,,apartments,,,"POLYGON ((-122.4326124 37.7669373, -122.4326029 37.7668315, -122.432685 37.7668269, -122.432695 37.7669384, -122.4326987 37.7669798, -122.4326561 37.7669822, -122.4326519 37.7669351, -122.4326124 37.7669373))",POINT (-122.4326537 37.7668962),105.0,1130.3
,2837,261247462,,apartments,,,"POLYGON ((-122.432685 37.7668269, -122.4327669 37.7668224, -122.4327723 37.7668827, -122.4327461 37.7668842, -122.4327483 37.7669088, -122.4327788 37.7669071, -122.4327856 37.7669826, -122.4327294 37.7669857, -122.432725 37.7669367, -122.432695 37.7669384, -122.432685 37.7668269))",POINT (-122.4327357 37.7668991),111.1,1195.6
,2838,261247463,,apartments,,,"POLYGON ((-122.4316952 37.7674078, -122.4317028 37.7674911, -122.4316871 37.767492, -122.4316808 37.7674986, -122.4316638 37.7674981, -122.4316536 37.7674939, -122.4315843 37.7674964, -122.4315768 37.767504, -122.431558 37.7675048, -122.4315514 37.7674997, -122.4315293 37.767501, -122.4315217 37.7674178, -122.4315483 37.7674163, -122.4315425 37.7673532, -122.4315147 37.7673548, -122.4315134 37.7673408, -122.4315074 37.7672751, -122.4316828 37.767265, -122.4316882 37.7673239, -122.4316899 37.7673429, -122.4316673 37.7673442, -122.4316733 37.7674091, -122.4316952 37.7674078))",POINT (-122.4316061 37.7673836),358.6,3859.8
,2839,261247464,,apartments,,,"POLYGON ((-122.4317922 37.767481, -122.4317931 37.76749, -122.4317032 37.7674951, -122.4317028 37.7674911, -122.4316952 37.7674078, -122.4316921 37.7673744, -122.4317085 37.7673735, -122.4317069 37.7673555, -122.4317207 37.7673547, -122.4317192 37.767338, -122.4317478 37.7673364, -122.4317494 37.7673531, -122.4317607 37.7673524, -122.4317623 37.7673704, -122.431782 37.7673692, -122.4317922 37.767481))",POINT (-122.4317416 37.7674234),120.5,1297.5
,2840,261247465,,apartments,,,"POLYGON ((-122.4318772 37.7674762, -122.4317922 37.767481, -122.431782 37.7673692, -122.4317774 37.7673188, -122.4317754 37.767297, -122.4318019 37.7672955, -122.431804 37.7673179, -122.4318201 37.767317, -122.4318281 37.7673078, -122.4318467 37.7673077, -122.4318533 37.7673141, -122.4318623 37.7673136, -122.4318664 37.7673579, -122.4318535 37.7673586, -122.4318563 37.7673897, -122.4318692 37.7673889, -122.4318772 37.7674762))",POINT (-122.4318249 37.7673933),139.5,1501.0
,2841,261247466,,apartments,,,"POLYGON ((-122.4319469 37.7673141, -122.4319613 37.7674714, -122.4318772 37.7674762, -122.4318692 37.7673889, -122.4318664 37.7673579, -122.4318623 37.7673136, -122.4318618 37.7673073, -122.4319458 37.7673025, -122.4319469 37.7673141))",POINT (-122.4319115 37.7673894),138.5,1490.9
,2842,261247467,,apartments,,,"POLYGON ((-122.4327721 37.7668322, -122.432858 37.7668274, -122.4328665 37.7669222, -122.4328722 37.7669863, -122.4328471 37.7669877, -122.4328478 37.7669957, -122.4328252 37.7669969, -122.4328244 37.7669887, -122.4327863 37.7669909, -122.4327856 37.7669826, -122.4327788 37.7669071, -122.4327721 37.7668322))",POINT (-122.4328224 37.7669103),135.4,1457.5
,2843,261247468,,apartments,,,"POLYGON ((-122.4320488 37.7674723, -122.4319619 37.7674773, -122.4319613 37.7674714, -122.4319469 37.7673141, -122.4320338 37.7673091, -122.4320488 37.7674723))",POINT (-122.4319978 37.7673932),139.7,1503.6
,2844,261247470,,apartments,,,"POLYGON ((-122.4321343 37.7674674, -122.4320488 37.7674723, -122.4320338 37.7673091, -122.4320313 37.7672818, -122.432077 37.7672792, -122.4320806 37.7673186, -122.4321205 37.7673163, -122.4321343 37.7674674))",POINT (-122.4320811 37.7673828),143.9,1549.0
,2845,261247471,,apartments,,,"POLYGON ((-122.4322227 37.7674624, -122.4321343 37.7674674, -122.4321205 37.7673163, -122.432115 37.7672562, -122.4322033 37.7672512, -122.4322059 37.7672791, -122.4322227 37.7674624))",POINT (-122.4321688 37.7673593),184.5,1986.4
,2846,261247472,,apartments,,,"POLYGON ((-122.4323043 37.7674256, -122.4323073 37.7674575, -122.4322227 37.7674624, -122.4322059 37.7672791, -122.4322905 37.7672743, -122.4323043 37.7674256))",POINT (-122.4322566 37.7673683),152.0,1636.6
,2847,261247473,,terrace,,,"POLYGON ((-122.432393 37.7674205, -122.4323043 37.7674256, -122.4322905 37.7672743, -122.432343 37.7672713, -122.4323415 37.7672548, -122.4323743 37.7672529, -122.4323758 37.7672695, -122.4323792 37.7672693, -122.4323865 37.7673496, -122.432393 37.7674205))",POINT (-122.4323424 37.7673441),137.5,1479.7
,2848,261247474,,terrace,,,"POLYGON ((-122.4324748 37.7674158, -122.432393 37.7674205, -122.4323865 37.7673496, -122.4323938 37.7673492, -122.4323902 37.7673101, -122.4324648 37.7673058, -122.4324748 37.7674158))",POINT (-122.4324302 37.7673642),85.8,923.3
,2849,261247475,,apartments,,,"POLYGON ((-122.4325662 37.7674402, -122.4325665 37.7674434, -122.4324827 37.7674482, -122.4324726 37.767336, -122.4325564 37.7673313, -122.4325662 37.7674402))",POINT (-122.4325195 37.7673897),92.4,994.5
,2850,261247476,,terrace,,,"POLYGON ((-122.432652 37.7674353, -122.4325662 37.7674402, -122.4325564 37.7673313, -122.4325562 37.7673289, -122.4326419 37.7673241, -122.432652 37.7674353))",POINT (-122.4326041 37.7673821),93.4,1005.6
,2851,261247477,,apartments,,,"POLYGON ((-122.4327344 37.7674008, -122.4326535 37.7674054, -122.4326453 37.7673134, -122.4326502 37.7673131, -122.4326434 37.7672368, -122.4326903 37.7672342, -122.4326953 37.7672901, -122.4327243 37.7672884, -122.4327344 37.7674008))",POINT (-122.4326849 37.7673284),113.6,1222.9
,2852,261247478,,terrace,,,"POLYGON ((-122.4328263 37.7673957, -122.4327344 37.7674008, -122.4327243 37.7672884, -122.4327826 37.7672852, -122.4327801 37.7672572, -122.432808 37.7672556, -122.4328105 37.7672834, -122.4328162 37.7672831, -122.4328263 37.7673957))",POINT (-122.4327767 37.767337),109.6,1179.6
,2853,261247479,,terrace,,,"POLYGON ((-122.4329089 37.7673514, -122.4329121 37.7673879, -122.4328261 37.7673928, -122.4328162 37.7672831, -122.4328149 37.7672686, -122.4328771 37.7672651, -122.43288 37.7672974, -122.4329009 37.7672962, -122.4329038 37.7673285, -122.4329068 37.7673284, -122.4329089 37.7673514))",POINT (-122.432861 37.7673322),96.5,1039.0
,2854,261247480,,yes,,,"POLYGON ((-122.4332313 37.7669018, -122.4332316 37.766905, -122.4332472 37.7669131, -122.4332489 37.7669319, -122.4332387 37.7669387, -122.4332414 37.7669689, -122.4332276 37.7669697, -122.4330591 37.7669791, -122.4330531 37.7669118, -122.4332313 37.7669018))",POINT (-122.4331492 37.76694),122.9,1322.8
,2855,261247481,,yes,,,"POLYGON ((-122.4313245 37.7670808, -122.4313161 37.7670813, -122.4313127 37.7670426, -122.4313279 37.7670418, -122.4313252 37.767011, -122.4315323 37.7669995, -122.4315358 37.7669993, -122.4315411 37.7670591, -122.4314379 37.7670649, -122.4314388 37.7670744, -122.4313245 37.7670808))",POINT (-122.431425 37.7670389),140.7,1514.1
,2856,261247482,,yes,,,"POLYGON ((-122.4330591 37.7669791, -122.4332276 37.7669697, -122.4332411 37.7669779, -122.433245 37.7670342, -122.4332341 37.7670426, -122.4330502 37.7670529, -122.433047 37.7670171, -122.4330195 37.7670186, -122.4330163 37.7669839, -122.4330436 37.7669824, -122.4330433 37.76698, -122.4330591 37.7669791))",POINT (-122.4331372 37.7670103),149.1,1604.8
