name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,4529,264955121,,yes,,,"POLYGON ((-122.435937 37.7628373, -122.4359299 37.7627507, -122.4359489 37.7627498, -122.4359409 37.7626529, -122.435922 37.7626539, -122.4359157 37.7625781, -122.4359149 37.762568, -122.4359494 37.7625554, -122.4360011 37.7625528, -122.4359995 37.7625331, -122.4360914 37.7625284, -122.4360952 37.7625754, -122.4360965 37.7625907, -122.4360989 37.7626203, -122.4360782 37.7626214, -122.4360879 37.76274, -122.4361082 37.762739, -122.4361096 37.7627551, -122.4361116 37.7627802, -122.4361156 37.7628282, -122.435937 37.7628373))",POINT (-122.4360155 37.7626877),465.7,5012.6
,4530,264955122,,yes,,,"POLYGON ((-122.4359274 37.7627195, -122.4359299 37.7627507, -122.435937 37.7628373, -122.4358966 37.7628394, -122.4358955 37.7628251, -122.4358378 37.7628281, -122.4358316 37.7627528, -122.435852 37.7627517, -122.4358475 37.7626971, -122.4358274 37.7626981, -122.4358215 37.7626269, -122.4358196 37.7626104, -122.4358385 37.7626023, -122.4358466 37.7626036, -122.4358607 37.7626009, -122.4358599 37.7625919, -122.4358785 37.7625837, -122.4358932 37.7625848, -122.4359157 37.7625781, -122.435922 37.7626539, -122.4359246 37.7626866, -122.435889 37.7626884, -122.4358917 37.7627214, -122.4359274 37.7627195))",POINT (-122.4358797 37.7627117),208.4,2243.4
,4531,264955123,,yes,,,"POLYGON ((-122.4361885 37.7626461, -122.4361898 37.762646, -122.4361838 37.7625726, -122.4361775 37.7625682, -122.4361784 37.7625519, -122.4361865 37.762547, -122.4361914 37.7625457, -122.4362001 37.7625447, -122.4362046 37.7625459, -122.4362107 37.7625483, -122.4362148 37.7625511, -122.4362286 37.762551, -122.4362283 37.7625473, -122.436235 37.7625416, -122.4362457 37.7625384, -122.4362562 37.7625382, -122.4362614 37.7625438, -122.4362627 37.7625641, -122.436269 37.7626413, -122.436273 37.7626411, -122.4362846 37.7627833, -122.4362539 37.7627849, -122.4362503 37.7627412, -122.4361965 37.762744, -122.4361919 37.7626884, -122.4361885 37.7626461))",POINT (-122.436233 37.7626534),172.9,1861.6
,4532,264955124,,yes,,,"POLYGON ((-122.4361096 37.7627551, -122.4361166 37.7627548, -122.4361143 37.7627277, -122.4361189 37.7627275, -122.4361161 37.7626925, -122.4361091 37.7626929, -122.4361008 37.7625905, -122.4360965 37.7625907, -122.4360952 37.7625754, -122.4361155 37.7625743, -122.4361147 37.7625646, -122.4361546 37.7625626, -122.4361555 37.7625726, -122.4361677 37.762572, -122.4361738 37.7626469, -122.4361885 37.7626461, -122.4361919 37.7626884, -122.4361782 37.7626891, -122.4361812 37.7627257, -122.4361471 37.7627275, -122.436149 37.7627506, -122.4361738 37.7627493, -122.4361766 37.7627829, -122.4361612 37.7627837, -122.4361607 37.7627777, -122.4361116 37.7627802, -122.4361096 37.7627551))",POINT (-122.4361422 37.7626678),136.9,1473.8
,4533,264955125,,yes,,,"POLYGON ((-122.4363521 37.7625495, -122.4363653 37.7627109, -122.4362821 37.7627152, -122.4362697 37.7625637, -122.4362627 37.7625641, -122.4362614 37.7625438, -122.4362588 37.7625165, -122.4362869 37.7625151, -122.43629 37.7625527, -122.4363521 37.7625495))",POINT (-122.4363138 37.7626249),143.0,1539.6
,4534,264956454,,yes,,,"POLYGON ((-122.436551 37.7628363, -122.4366289 37.7628322, -122.4366392 37.7629537, -122.4365823 37.7629568, -122.4365788 37.7629164, -122.4365579 37.7629176, -122.436551 37.7628363))",POINT (-122.4365976 37.7628909),84.0,903.8
,4535,264956455,,yes,,,"POLYGON ((-122.4363762 37.7628249, -122.4364092 37.7628232, -122.4364114 37.7628483, -122.4364369 37.762847, -122.436444 37.7629305, -122.4363855 37.7629336, -122.4363762 37.7628249))",POINT (-122.4364087 37.7628825),55.7,599.7
,4536,264963161,,yes,,,"POLYGON ((-122.437802 37.7625255, -122.4377953 37.762449, -122.4378775 37.7624445, -122.4378819 37.7624949, -122.4378885 37.7625011, -122.4378942 37.7625658, -122.437853 37.762568, -122.4378535 37.7625729, -122.437837 37.7625738, -122.43784 37.7626072, -122.4378093 37.7626089, -122.437802 37.7625255))",POINT (-122.4378415 37.762517),114.1,1228.6
,4537,264963164,,yes,,,"POLYGON ((-122.4366116 37.762569, -122.4366287 37.7625682, -122.4366258 37.7625323, -122.4366396 37.7625316, -122.4366385 37.7625175, -122.4366934 37.7625147, -122.4366936 37.7625173, -122.4367005 37.7626026, -122.4367036 37.7626418, -122.4366914 37.7626424, -122.4366945 37.7626802, -122.4366334 37.7626832, -122.4366304 37.7626455, -122.4366178 37.7626461, -122.4366116 37.762569))",POINT (-122.4366599 37.7625995),118.7,1278.2
,4538,264963165,,yes,,,"POLYGON ((-122.4367043 37.7624827, -122.4367768 37.762479, -122.4367841 37.76257, -122.4367709 37.7625706, -122.4367718 37.7625826, -122.4367851 37.7625819, -122.4367901 37.7626445, -122.4367598 37.762646, -122.436759 37.7626355, -122.4367167 37.7626376, -122.4367139 37.762602, -122.4367005 37.7626026, -122.4366936 37.7625173, -122.436707 37.7625166, -122.4367043 37.7624827))",POINT (-122.4367432 37.7625603),123.6,1330.7
,4539,264963168,,yes,,,"POLYGON ((-122.436523 37.762543, -122.4365225 37.762537, -122.4365319 37.7625365, -122.4365311 37.7625268, -122.436571 37.7625248, -122.4365717 37.7625345, -122.4366087 37.7625327, -122.4366116 37.762569, -122.4366178 37.7626461, -122.4366182 37.7626507, -122.4366084 37.7626512, -122.4366132 37.7627103, -122.4365525 37.7627134, -122.4365477 37.7626543, -122.436532 37.7626551, -122.436523 37.762543))",POINT (-122.4365724 37.7626146),138.7,1493.3
,4540,264963201,,yes,,,"POLYGON ((-122.4367865 37.7624773, -122.4368732 37.7624726, -122.4368757 37.7625026, -122.4368998 37.7625013, -122.4368972 37.7624713, -122.4369721 37.7624673, -122.436979 37.7625464, -122.4369742 37.7625466, -122.4370074 37.7629302, -122.4369316 37.7629343, -122.4369325 37.7629449, -122.4368735 37.7629481, -122.4368726 37.7629375, -122.4368349 37.7629396, -122.4368017 37.7625553, -122.4367933 37.7625558, -122.4367865 37.7624773))",POINT (-122.4369007 37.7627049),791.3,8517.6
,4541,264963202,,yes,,,"POLYGON ((-122.4376318 37.7624988, -122.4376301 37.7624798, -122.4376297 37.7624749, -122.4376915 37.7624715, -122.4377058 37.7624778, -122.4377069 37.76249, -122.4377018 37.7624903, -122.4377072 37.7625519, -122.4377006 37.7625523, -122.4377045 37.7625962, -122.4377176 37.7625954, -122.4377239 37.7626663, -122.4376763 37.762669, -122.4376743 37.7626461, -122.437645 37.7626477, -122.4376417 37.7626102, -122.4376367 37.7625543, -122.4376351 37.7625363, -122.4376318 37.7624988))",POINT (-122.4376751 37.7625681),130.8,1408.0
,4542,264963204,,yes,,,"POLYGON ((-122.4375479 37.7624984, -122.4375422 37.762434, -122.4375415 37.762426, -122.437625 37.7624214, -122.4376297 37.7624749, -122.4376301 37.7624798, -122.4376206 37.7624803, -122.4376223 37.7624993, -122.4376318 37.7624988, -122.4376351 37.7625363, -122.4376273 37.7625367, -122.4376289 37.7625547, -122.4376367 37.7625543, -122.4376417 37.7626102, -122.4375582 37.7626148, -122.4375514 37.7625385, -122.4375909 37.7625363, -122.437588 37.7625028, -122.4375485 37.762505, -122.4375479 37.7624984))",POINT (-122.4375928 37.762518),138.5,1491.1
,4543,264963206,,yes,,,"POLYGON ((-122.4373779 37.7626156, -122.4374014 37.7626143, -122.437394 37.7625315, -122.4373764 37.7625325, -122.4373686 37.7624436, -122.4373742 37.7624433, -122.4373735 37.7624349, -122.4374008 37.7624334, -122.4374016 37.7624418, -122.4374166 37.7624409, -122.4374157 37.7624312, -122.4374444 37.7624296, -122.4374538 37.7624389, -122.4374595 37.7625032, -122.4374622 37.7625346, -122.4374633 37.7625468, -122.4374532 37.7625474, -122.4374559 37.7625774, -122.437466 37.7625768, -122.4374691 37.7626121, -122.4374289 37.7626144, -122.4374306 37.7626336, -122.4374742 37.7626312, -122.4374822 37.7627217, -122.4373877 37.762727, -122.4373779 37.7626156))",POINT (-122.4374239 37.7625825),226.6,2438.8
,4544,264963207,,yes,,,"POLYGON ((-122.4364037 37.7627517, -122.4363939 37.7626296, -122.436371 37.7626308, -122.4363672 37.7625838, -122.4363902 37.7625826, -122.4363889 37.7625666, -122.4363829 37.7625669, -122.4363808 37.7625412, -122.4363807 37.7625401, -122.4363868 37.7625398, -122.4363884 37.7625397, -122.4363984 37.76253, -122.4364238 37.7625287, -122.4364335 37.7625368, -122.4364456 37.7625361, -122.436456 37.762527, -122.4364841 37.7625256, -122.4365084 37.7625437, -122.436523 37.762543, -122.436532 37.7626551, -122.4365326 37.7626627, -122.4365151 37.7626636, -122.4365188 37.7627092, -122.436523 37.762709, -122.4365279 37.7627705, -122.4364621 37.7627738, -122.4364601 37.7627489, -122.4364037 37.7627517))",POINT (-122.4364578 37.7626426),302.1,3252.2
,4545,264963209,,yes,,,"POLYGON ((-122.4374538 37.7624389, -122.4374583 37.7624298, -122.4374806 37.7624285, -122.4374809 37.7624323, -122.4375067 37.7624309, -122.4375104 37.7624269, -122.4375352 37.7624255, -122.4375359 37.7624343, -122.4375422 37.762434, -122.4375479 37.7624984, -122.437529 37.7624994, -122.4375316 37.762529, -122.4375505 37.762528, -122.4375514 37.7625385, -122.4375582 37.7626148, -122.4375604 37.76264, -122.4375293 37.7626417, -122.4375259 37.7626039, -122.4374971 37.7626055, -122.437499 37.762627, -122.4374706 37.7626286, -122.4374691 37.7626121, -122.437466 37.7625768, -122.4374633 37.7625468, -122.4374622 37.7625346, -122.43748 37.7625336, -122.4374772 37.7625023, -122.4374595 37.7625032, -122.4374538 37.7624389))",POINT (-122.4375071 37.7625286),158.9,1710.4
,4546,264963212,,yes,,,"POLYGON ((-122.4380243 37.7625748, -122.4379343 37.7625797, -122.4379245 37.7624679, -122.4380145 37.7624629, -122.4380243 37.7625748))",POINT (-122.4379744 37.7625213),99.0,1065.7
,4547,264963213,,yes,,,"POLYGON ((-122.4371136 37.7624572, -122.4371936 37.7624528, -122.4372056 37.7625905, -122.4371418 37.762594, -122.4371397 37.7625703, -122.4371235 37.7625712, -122.4371136 37.7624572))",POINT (-122.4371606 37.7625217),104.8,1128.4
,4548,264963216,,yes,,,"POLYGON ((-122.4377335 37.7626452, -122.4377195 37.7624864, -122.4377829 37.7624829, -122.4377836 37.7624918, -122.4377927 37.7624913, -122.4377957 37.7625259, -122.437802 37.7625255, -122.4378093 37.7626089, -122.4378121 37.7626409, -122.4377335 37.7626452))",POINT (-122.437765 37.7625655),119.3,1283.6
,4549,264963217,,yes,,,"POLYGON ((-122.4380474 37.7625465, -122.4380396 37.7624584, -122.4380955 37.7624553, -122.4381052 37.7624449, -122.4381264 37.7624438, -122.4381383 37.7624505, -122.4381522 37.7626082, -122.4381285 37.7626095, -122.4381225 37.7625424, -122.4380474 37.7625465))",POINT (-122.4381004 37.7625095),104.3,1122.5
,4550,264963218,,yes,,,"POLYGON ((-122.4371136 37.7624572, -122.4371235 37.7625712, -122.4371364 37.7627198, -122.4370369 37.7627252, -122.4370184 37.7625133, -122.4369922 37.7625147, -122.4369872 37.7624561, -122.4370619 37.7624521, -122.4370626 37.7624599, -122.4371136 37.7624572))",POINT (-122.4370708 37.7625835),275.0,2959.8
,4551,264966227,,yes,,,"POLYGON ((-122.4368062 37.7628859, -122.4368161 37.7630094, -122.4367818 37.7630111, -122.4367803 37.7629926, -122.4367381 37.7629947, -122.4367335 37.7629384, -122.4367463 37.7629378, -122.436744 37.7629097, -122.436762 37.7629088, -122.4367604 37.7628882, -122.4367672 37.7628879, -122.4367759 37.7628799, -122.4367908 37.7628792, -122.4368003 37.7628862, -122.4368062 37.7628859))",POINT (-122.4367781 37.762948),76.8,826.6
,4552,264966228,,yes,,,"POLYGON ((-122.437026 37.7629514, -122.4370342 37.7630538, -122.4369214 37.7630435, -122.4369145 37.762957, -122.437026 37.7629514))",POINT (-122.4369756 37.7630015),103.3,1111.9
,4553,264966391,,yes,,,"POLYGON ((-122.4378238 37.7627951, -122.437803 37.7627962, -122.4378045 37.7628124, -122.4377814 37.7628137, -122.4377833 37.7628358, -122.4377082 37.7628399, -122.4377062 37.7628179, -122.4376844 37.7628191, -122.437683 37.7628029, -122.4376598 37.7628041, -122.4376531 37.7627279, -122.4377047 37.762725, -122.4377038 37.7627141, -122.4377631 37.7627109, -122.437764 37.7627218, -122.437817 37.7627188, -122.4378238 37.7627951))",POINT (-122.4377395 37.7627716),165.1,1776.7
,4554,264966392,,yes,,,"POLYGON ((-122.4381747 37.762861, -122.4380674 37.762867, -122.4380591 37.7627736, -122.4381665 37.7627677, -122.4381747 37.762861))",POINT (-122.4381169 37.7628173),98.8,1063.3
,4555,264967309,,yes,,,"POLYGON ((-122.4374566 37.7630304, -122.4375525 37.7630271, -122.4375551 37.7630745, -122.4375437 37.7630821, -122.4374491 37.7630853, -122.4374487 37.7630775, -122.4374336 37.763078, -122.4374317 37.7630436, -122.4374464 37.7630431, -122.4374569 37.7630341, -122.4374566 37.7630304))",POINT (-122.4374961 37.7630567),60.8,654.7
,4556,264967310,,yes,,,"POLYGON ((-122.4374491 37.7630853, -122.4375437 37.7630821, -122.4375463 37.7631307, -122.4375332 37.7631395, -122.4374406 37.7631426, -122.4374402 37.7631345, -122.4374245 37.7631351, -122.4374224 37.7630972, -122.4374399 37.7630966, -122.4374494 37.763089, -122.4374491 37.7630853))",POINT (-122.4374868 37.7631128),63.7,685.8
,4557,264967311,,yes,,,"POLYGON ((-122.4375785 37.7628608, -122.437581 37.7629073, -122.4375685 37.7629161, -122.4374747 37.7629193, -122.4374744 37.7629133, -122.4374604 37.7629138, -122.4374583 37.7628754, -122.4374723 37.762875, -122.4374831 37.762864, -122.4375035 37.7628633, -122.437503 37.7628542, -122.4375313 37.7628532, -122.4375318 37.7628624, -122.4375785 37.7628608))",POINT (-122.4375213 37.7628892),63.8,687.0
,4558,264967312,,yes,,,"POLYGON ((-122.4374747 37.7629193, -122.4375685 37.7629161, -122.437571 37.7629624, -122.4375612 37.762973, -122.4374659 37.7629763, -122.4374655 37.7629688, -122.437451 37.7629693, -122.4374488 37.7629299, -122.4374625 37.7629294, -122.4374747 37.7629193))",POINT (-122.4375119 37.7629465),63.0,678.7
,4559,264967313,,yes,,,"POLYGON ((-122.4374659 37.7629763, -122.4375612 37.762973, -122.4375637 37.7630194, -122.4375525 37.7630271, -122.4374566 37.7630304, -122.4374563 37.7630233, -122.4374417 37.7630238, -122.4374397 37.7629875, -122.4374564 37.762987, -122.4374659 37.7629763))",POINT (-122.437504 37.7630021),60.7,653.5
,4560,264970575,,yes,,,"POLYGON ((-122.4375528 37.7631875, -122.43756 37.7632608, -122.4375475 37.7632616, -122.4375482 37.7632684, -122.4375111 37.7632707, -122.4375007 37.7632652, -122.4374763 37.7632667, -122.4374681 37.7632734, -122.4374273 37.7632759, -122.4374266 37.763269, -122.4374185 37.7632695, -122.4374113 37.7631963, -122.4374241 37.763183, -122.4374233 37.7631746, -122.4374676 37.7631719, -122.4374686 37.7631819, -122.4374929 37.7631804, -122.4374919 37.7631704, -122.4375354 37.7631677, -122.4375365 37.7631787, -122.4375528 37.7631875))",POINT (-122.4374848 37.7632226),130.4,1403.5
,4561,264970664,,yes,,,"POLYGON ((-122.4376898 37.7631523, -122.4376956 37.763222, -122.4376757 37.7632231, -122.4376781 37.7632522, -122.4376234 37.7632551, -122.4376146 37.7632633, -122.4375921 37.7632644, -122.4375859 37.763257, -122.4375752 37.7632576, -122.4375718 37.7632173, -122.4375812 37.7632168, -122.4375798 37.7632009, -122.4375705 37.7632014, -122.4375674 37.7631649, -122.4375994 37.7631632, -122.4375988 37.763157, -122.4376898 37.7631523))",POINT (-122.4376307 37.7632051),112.3,1208.8
,4562,264970665,,yes,,,"POLYGON ((-122.4378609 37.7631327, -122.4378647 37.7631781, -122.4378696 37.7632374, -122.437866 37.7632376, -122.437856 37.7632457, -122.4378419 37.7632465, -122.4378323 37.7632394, -122.4378223 37.7632399, -122.4378131 37.7632491, -122.4377962 37.7632499, -122.4377881 37.7632417, -122.4377852 37.7632419, -122.4377841 37.7632291, -122.4377767 37.7631406, -122.4377721 37.7630857, -122.4377919 37.7630847, -122.4378002 37.7630778, -122.4378214 37.7630767, -122.4378334 37.7630825, -122.4378566 37.7630813, -122.4378609 37.7631327))",POINT (-122.4378209 37.7631628),135.6,1459.9
,4563,264970666,,yes,,,"POLYGON ((-122.4378696 37.7632374, -122.4378647 37.7631781, -122.437931 37.7631746, -122.437936 37.763234, -122.4378696 37.7632374))",POINT (-122.4379003 37.763206),38.8,417.5
,4564,264970667,,yes,,,"POLYGON ((-122.4379423 37.7630815, -122.4379462 37.7631282, -122.4378609 37.7631327, -122.4378566 37.7630813, -122.4378519 37.7630251, -122.4379372 37.7630207, -122.4379423 37.7630815))",POINT (-122.437899 37.7630767),90.8,977.4
,4565,264970668,,yes,,,"POLYGON ((-122.4377841 37.7632291, -122.4376966 37.7632336, -122.4376956 37.763222, -122.4376898 37.7631523, -122.4376892 37.7631451, -122.4377767 37.7631406, -122.4377841 37.7632291))",POINT (-122.4377366 37.7631871),76.4,822.7
,4566,264970669,,yes,,,"POLYGON ((-122.4380389 37.7630685, -122.4380528 37.7632348, -122.4379555 37.7632399, -122.4379462 37.7631282, -122.4379423 37.7630815, -122.4379956 37.7630787, -122.4379949 37.7630708, -122.4380389 37.7630685))",POINT (-122.437998 37.7631563),153.8,1655.5
,4567,264972183,,yes,,,"POLYGON ((-122.4381703 37.7632251, -122.4380979 37.7632287, -122.4380944 37.7631848, -122.4380816 37.7631762, -122.4380803 37.763161, -122.4380918 37.7631517, -122.4380905 37.7631366, -122.4380722 37.7631375, -122.4380706 37.7631183, -122.438089 37.7631174, -122.4380888 37.7631152, -122.4381745 37.7631109, -122.4381757 37.7631264, -122.438182 37.7632052, -122.4381823 37.7632081, -122.438169 37.7632088, -122.4381703 37.7632251))",POINT (-122.438132 37.7631673),99.7,1073.6
,4568,266132791,,yes,,,"POLYGON ((-122.4343548 37.7634747, -122.4344632 37.7635601, -122.4344563 37.7635656, -122.4345354 37.7636279, -122.4344793 37.7636725, -122.4344355 37.7636379, -122.4343827 37.7635965, -122.4343922 37.763589, -122.4343353 37.7635442, -122.4343534 37.7635298, -122.4343144 37.7634991, -122.4343499 37.7634709, -122.4343548 37.7634747))",POINT (-122.4344231 37.7635755),153.7,1654.7
,4569,266132792,,yes,,,"POLYGON ((-122.4344757 37.7633786, -122.434666 37.7635283, -122.4346053 37.7635765, -122.434415 37.7634268, -122.4344757 37.7633786))",POINT (-122.4345405 37.7634775),179.3,1929.5
,4570,266132793,,yes,,,"POLYGON ((-122.4343827 37.7635965, -122.4344355 37.7636379, -122.4343211 37.7637291, -122.4341765 37.7636157, -122.4342909 37.7635245, -122.4343827 37.7635965))",POINT (-122.434306 37.7636268),255.6,2751.6
,4571,266132794,,yes,,,"POLYGON ((-122.434415 37.7634268, -122.4346053 37.7635765, -122.4346116 37.7635815, -122.4345514 37.7636294, -122.4344632 37.7635601, -122.4343548 37.7634747, -122.434415 37.7634268))",POINT (-122.4344832 37.7635281),182.5,1964.0
,4572,266132795,,yes,,,"POLYGON ((-122.4346963 37.7635521, -122.434666 37.7635283, -122.4344757 37.7633786, -122.4344977 37.7633612, -122.434491 37.763356, -122.4345414 37.7633159, -122.4345496 37.7633223, -122.4345706 37.7633057, -122.4347896 37.763478, -122.4346963 37.7635521))",POINT (-122.434631 37.763427),321.9,3464.4
,4573,266135760,,apartments,,,"POLYGON ((-122.4351477 37.7639476, -122.435159 37.7639471, -122.4351616 37.7639791, -122.4351736 37.7639785, -122.4351762 37.7640105, -122.4351642 37.7640111, -122.4351649 37.76402, -122.435027 37.764027, -122.4350277 37.7640354, -122.4349851 37.7640376, -122.4349844 37.7640291, -122.4349642 37.7640302, -122.4349639 37.7640262, -122.4349394 37.7640274, -122.4349339 37.7639584, -122.4349456 37.7639578, -122.435022 37.763954, -122.4350509 37.7639525, -122.4351477 37.7639476))",POINT (-122.4350517 37.76399),167.5,1803.0
,4574,266135761,,yes,,,"POLYGON ((-122.4351322 37.7637354, -122.4349488 37.7637444, -122.434946 37.763709, -122.4349742 37.7637007, -122.4349727 37.7636825, -122.4351275 37.7636749, -122.4351276 37.763677, -122.4351356 37.7636766, -122.4351382 37.7637103, -122.4351303 37.7637107, -122.4351322 37.7637354))",POINT (-122.4350451 37.7637101),105.5,1135.1
,4575,266135762,,yes,,,"POLYGON ((-122.4351029 37.7636008, -122.4351033 37.763606, -122.4351126 37.7636055, -122.4351148 37.7636343, -122.4351056 37.7636347, -122.4351071 37.7636548, -122.4350679 37.7636567, -122.4350684 37.7636626, -122.4349214 37.7636697, -122.4349164 37.7636054, -122.434961 37.7636032, -122.4349606 37.7635984, -122.4350072 37.7635961, -122.4350079 37.7636054, -122.4351029 37.7636008))",POINT (-122.4350106 37.7636328),115.7,1244.9
,4576,266135763,,yes,,,"POLYGON ((-122.4350449 37.7638156, -122.4350443 37.7638077, -122.4349969 37.76381, -122.4349976 37.7638179, -122.4349463 37.7638205, -122.4349456 37.7638118, -122.4349192 37.7638131, -122.4349153 37.7637642, -122.4349614 37.7637619, -122.4349692 37.7637513, -122.4350205 37.7637488, -122.4350213 37.763759, -122.435037 37.7637582, -122.4350467 37.7637457, -122.4351438 37.7637408, -122.4351494 37.7638104, -122.4350449 37.7638156))",POINT (-122.4350379 37.7637817),140.9,1516.3
,4577,266135765,,yes,,,"POLYGON ((-122.4349238 37.763893, -122.4349205 37.7638527, -122.4349484 37.7638513, -122.4349381 37.7638468, -122.4349472 37.7638313, -122.4349463 37.7638205, -122.4349976 37.7638179, -122.4350381 37.7638159, -122.4350455 37.7638233, -122.4351397 37.7638185, -122.43514 37.763822, -122.4351462 37.7638217, -122.435149 37.7638564, -122.4351406 37.7638568, -122.4351427 37.7638819, -122.4349354 37.7638924, -122.4349238 37.763893))",POINT (-122.4350349 37.7638543),140.7,1514.5
,4578,266135766,,yes,,,"POLYGON ((-122.4351006 37.7635916, -122.4350072 37.7635961, -122.4349606 37.7635984, -122.4348802 37.7636023, -122.4348789 37.7635849, -122.4349247 37.7635827, -122.4349234 37.763566, -122.4349109 37.7635584, -122.4349099 37.7635463, -122.4349213 37.7635386, -122.4349209 37.7635339, -122.4349275 37.7635335, -122.4349896 37.7635305, -122.4350148 37.7635293, -122.4350339 37.7635284, -122.4350345 37.7635351, -122.4351033 37.7635318, -122.4351064 37.7635723, -122.4350991 37.7635727, -122.4351006 37.7635916))",POINT (-122.4350024 37.7635653),122.5,1318.6
,4579,266135767,,yes,,,"POLYGON ((-122.4350955 37.7633862, -122.4350104 37.7633903, -122.4349847 37.7633915, -122.4349825 37.7633634, -122.4349712 37.7633639, -122.4349697 37.7633445, -122.4349811 37.7633439, -122.4349805 37.7633366, -122.4349724 37.763337, -122.4349719 37.7633296, -122.4350277 37.7632999, -122.4350284 37.7632901, -122.4350485 37.763285, -122.4351057 37.76324, -122.4351127 37.7633304, -122.4350913 37.7633315, -122.435093 37.7633531, -122.4351043 37.7633619, -122.4351054 37.763376, -122.4350955 37.7633862))",POINT (-122.4350498 37.7633328),127.4,1371.3
,4580,266135769,,yes,,,"POLYGON ((-122.4351477 37.7639476, -122.4350509 37.7639525, -122.4350492 37.763931, -122.4350203 37.7639325, -122.435022 37.763954, -122.4349456 37.7639578, -122.434932 37.7639473, -122.4349309 37.763934, -122.4349384 37.7639287, -122.4349379 37.7639228, -122.4349265 37.7639163, -122.4349253 37.7639014, -122.4349356 37.763895, -122.4349354 37.7638924, -122.4351427 37.7638819, -122.4351582 37.7638905, -122.4351442 37.7639006, -122.4351444 37.7639031, -122.4351596 37.7639102, -122.4351617 37.7639359, -122.4351477 37.7639476))",POINT (-122.4350442 37.7639189),137.7,1481.8
,4581,266135770,,yes,,,"POLYGON ((-122.4350339 37.7635284, -122.4350148 37.7635293, -122.4350129 37.7635049, -122.4349987 37.7635056, -122.4349998 37.7635192, -122.4349887 37.7635198, -122.4349896 37.7635305, -122.4349275 37.7635335, -122.4349248 37.7634976, -122.4349348 37.7634972, -122.4349346 37.7634935, -122.4349242 37.7634878, -122.434923 37.7634725, -122.4349326 37.7634683, -122.4349323 37.7634637, -122.4349801 37.7634614, -122.4349926 37.7634608, -122.4349935 37.7634731, -122.4350223 37.7634717, -122.4350213 37.7634594, -122.4351217 37.7634546, -122.4351317 37.7634616, -122.4351331 37.763483, -122.4351244 37.7634874, -122.4351344 37.7634967, -122.4351352 37.7635141, -122.4351279 37.7635231, -122.4350339 37.7635284))",POINT (-122.4350305 37.7634937),130.5,1404.7
,4582,266135771,,yes,,,"POLYGON ((-122.4351217 37.7634546, -122.4350213 37.7634594, -122.4350015 37.7634604, -122.4349998 37.7634381, -122.4349922 37.7634385, -122.4349931 37.7634506, -122.4349793 37.7634513, -122.4349801 37.7634614, -122.4349323 37.7634637, -122.434919 37.7634643, -122.4349162 37.7634282, -122.4349269 37.7634277, -122.4349268 37.7634257, -122.4349157 37.7634204, -122.4349145 37.7634052, -122.4349224 37.7634009, -122.4349219 37.7633946, -122.4349832 37.7633916, -122.4349843 37.7634048, -122.4350114 37.7634035, -122.4350104 37.7633903, -122.4350955 37.7633862, -122.4351163 37.7633852, -122.4351234 37.7633927, -122.435125 37.7634138, -122.4351188 37.7634179, -122.4351268 37.7634235, -122.4351286 37.7634461, -122.4351215 37.7634519, -122.4351217 37.7634546))",POINT (-122.4350226 37.7634249),134.1,1443.9
,4583,266139475,,apartments,,,"POLYGON ((-122.4340271 37.7638848, -122.4340275 37.7638887, -122.4340051 37.76389, -122.4340111 37.7639539, -122.4340335 37.7639526, -122.4340346 37.7639651, -122.4340373 37.7639936, -122.4340443 37.7640687, -122.4340451 37.7640776, -122.4339594 37.7640826, -122.4339366 37.7638386, -122.4339354 37.7638258, -122.4339331 37.7638011, -122.4340129 37.7637326, -122.4340271 37.7638848))",POINT (-122.4339873 37.7639229),249.7,2687.6
,4584,266139476,,yes,,,"POLYGON ((-122.4341164 37.7639107, -122.4341193 37.7639417, -122.4341062 37.7639425, -122.4341107 37.7639904, -122.4341245 37.7639971, -122.4341251 37.7640033, -122.4341264 37.7640173, -122.4341172 37.7640178, -122.43412 37.7640483, -122.4341293 37.7640477, -122.4341308 37.7640637, -122.4341132 37.7640647, -122.4341057 37.7640706, -122.4340958 37.7640731, -122.4340854 37.7640728, -122.4340766 37.7640668, -122.4340443 37.7640687, -122.4340373 37.7639936, -122.4340496 37.7639928, -122.434047 37.7639644, -122.4340346 37.7639651, -122.4340335 37.7639526, -122.4340275 37.7638887, -122.4340271 37.7638848, -122.4340692 37.7638824, -122.434071 37.7639017, -122.4341153 37.7638991, -122.4341164 37.7639107))",POINT (-122.4340766 37.7639797),136.1,1465.1
,4585,266139477,,apartments,,,"POLYGON ((-122.4342164 37.7640628, -122.4342171 37.7640705, -122.4341319 37.7640754, -122.4341308 37.7640637, -122.4341293 37.7640477, -122.4341264 37.7640173, -122.4341251 37.7640033, -122.4341406 37.7640024, -122.4341367 37.763961, -122.4341212 37.7639619, -122.4341193 37.7639417, -122.4341164 37.7639107, -122.4342017 37.7639057, -122.4342085 37.7639788, -122.4342115 37.7640108, -122.4342164 37.7640628))",POINT (-122.4341685 37.763991),130.9,1408.6
